 'tryton/binutils/2.34' load complete.
 'tryton/compiler/gcc/7.4' load complete.
 'tryton/python3/3.5.6' load complete.

Loading tryton/python3/3.5.6
  Loading requirement: tryton/binutils/2.34 tryton/compiler/gcc/7.4
iter.      J_T    ∫gₐ(t)dt          J       ΔJ_T         ΔJ  secs
334   1.00e+00    6.32e-13   1.00e+00  -1.26e-12  -6.32e-13    15
335   1.00e+00    6.33e-13   1.00e+00  -1.27e-12  -6.33e-13    15
336   1.00e+00    6.34e-13   1.00e+00  -1.27e-12  -6.34e-13    15
337   1.00e+00    6.35e-13   1.00e+00  -1.27e-12  -6.35e-13    15
338   1.00e+00    6.36e-13   1.00e+00  -1.27e-12  -6.36e-13    15
339   1.00e+00    6.37e-13   1.00e+00  -1.27e-12  -6.37e-13    15
340   1.00e+00    6.38e-13   1.00e+00  -1.28e-12  -6.38e-13    15
341   1.00e+00    6.39e-13   1.00e+00  -1.28e-12  -6.39e-13    15
342   1.00e+00    6.40e-13   1.00e+00  -1.28e-12  -6.40e-13    15
343   1.00e+00    6.41e-13   1.00e+00  -1.28e-12  -6.41e-13    15
344   1.00e+00    6.42e-13   1.00e+00  -1.28e-12  -6.42e-13    15
345   1.00e+00    6.43e-13   1.00e+00  -1.29e-12  -6.43e-13    15
346   1.00e+00    6.44e-13   1.00e+00  -1.29e-12  -6.44e-13    15
347   1.00e+00    6.45e-13   1.00e+00  -1.29e-12  -6.45e-13    15
348   1.00e+00    6.46e-13   1.00e+00  -1.29e-12  -6.46e-13    15
349   1.00e+00    6.47e-13   1.00e+00  -1.29e-12  -6.47e-13    15
350   1.00e+00    6.48e-13   1.00e+00  -1.30e-12  -6.48e-13    15
351   1.00e+00    6.50e-13   1.00e+00  -1.30e-12  -6.50e-13    15
352   1.00e+00    6.51e-13   1.00e+00  -1.30e-12  -6.51e-13    15
353   1.00e+00    6.52e-13   1.00e+00  -1.30e-12  -6.52e-13    15
354   1.00e+00    6.53e-13   1.00e+00  -1.31e-12  -6.53e-13    15
355   1.00e+00    6.54e-13   1.00e+00  -1.31e-12  -6.54e-13    15
356   1.00e+00    6.55e-13   1.00e+00  -1.31e-12  -6.55e-13    15
357   1.00e+00    6.56e-13   1.00e+00  -1.31e-12  -6.56e-13    15
358   1.00e+00    6.57e-13   1.00e+00  -1.31e-12  -6.57e-13    15
359   1.00e+00    6.58e-13   1.00e+00  -1.32e-12  -6.58e-13    15
360   1.00e+00    6.59e-13   1.00e+00  -1.32e-12  -6.59e-13    15
361   1.00e+00    6.60e-13   1.00e+00  -1.32e-12  -6.60e-13    15
362   1.00e+00    6.61e-13   1.00e+00  -1.32e-12  -6.61e-13    15
363   1.00e+00    6.62e-13   1.00e+00  -1.32e-12  -6.62e-13    15
364   1.00e+00    6.63e-13   1.00e+00  -1.33e-12  -6.63e-13    15
365   1.00e+00    6.64e-13   1.00e+00  -1.33e-12  -6.64e-13    15
366   1.00e+00    6.66e-13   1.00e+00  -1.33e-12  -6.65e-13    15
367   1.00e+00    6.67e-13   1.00e+00  -1.33e-12  -6.67e-13    15
368   1.00e+00    6.68e-13   1.00e+00  -1.34e-12  -6.68e-13    15
369   1.00e+00    6.69e-13   1.00e+00  -1.34e-12  -6.69e-13    15
370   1.00e+00    6.70e-13   1.00e+00  -1.34e-12  -6.70e-13    15
371   1.00e+00    6.71e-13   1.00e+00  -1.34e-12  -6.71e-13    15
372   1.00e+00    6.72e-13   1.00e+00  -1.34e-12  -6.72e-13    15
373   1.00e+00    6.73e-13   1.00e+00  -1.35e-12  -6.73e-13    15
374   1.00e+00    6.74e-13   1.00e+00  -1.35e-12  -6.74e-13    15
375   1.00e+00    6.75e-13   1.00e+00  -1.35e-12  -6.75e-13    15
376   1.00e+00    6.76e-13   1.00e+00  -1.35e-12  -6.76e-13    15
377   1.00e+00    6.77e-13   1.00e+00  -1.35e-12  -6.77e-13    15
378   1.00e+00    6.79e-13   1.00e+00  -1.36e-12  -6.79e-13    15
379   1.00e+00    6.80e-13   1.00e+00  -1.36e-12  -6.80e-13    15
380   1.00e+00    6.81e-13   1.00e+00  -1.36e-12  -6.81e-13    15
381   1.00e+00    6.82e-13   1.00e+00  -1.36e-12  -6.82e-13    15
382   1.00e+00    6.83e-13   1.00e+00  -1.37e-12  -6.83e-13    15
383   1.00e+00    6.84e-13   1.00e+00  -1.37e-12  -6.84e-13    15
384   1.00e+00    6.85e-13   1.00e+00  -1.37e-12  -6.85e-13    15
385   1.00e+00    6.86e-13   1.00e+00  -1.37e-12  -6.86e-13    15
386   1.00e+00    6.87e-13   1.00e+00  -1.37e-12  -6.87e-13    15
387   1.00e+00    6.89e-13   1.00e+00  -1.38e-12  -6.88e-13    15
388   1.00e+00    6.90e-13   1.00e+00  -1.38e-12  -6.90e-13    15
389   1.00e+00    6.91e-13   1.00e+00  -1.38e-12  -6.91e-13    15
390   1.00e+00    6.92e-13   1.00e+00  -1.38e-12  -6.92e-13    15
391   1.00e+00    6.93e-13   1.00e+00  -1.39e-12  -6.93e-13    15
392   1.00e+00    6.94e-13   1.00e+00  -1.39e-12  -6.94e-13    15
393   1.00e+00    6.95e-13   1.00e+00  -1.39e-12  -6.95e-13    15
394   1.00e+00    6.96e-13   1.00e+00  -1.39e-12  -6.96e-13    15
395   1.00e+00    6.97e-13   1.00e+00  -1.39e-12  -6.97e-13    15
396   1.00e+00    6.99e-13   1.00e+00  -1.40e-12  -6.99e-13    15
397   1.00e+00    7.00e-13   1.00e+00  -1.40e-12  -7.00e-13    15
398   1.00e+00    7.01e-13   1.00e+00  -1.40e-12  -7.01e-13    15
399   1.00e+00    7.02e-13   1.00e+00  -1.40e-12  -7.02e-13    15
400   1.00e+00    7.03e-13   1.00e+00  -1.41e-12  -7.03e-13    15
401   1.00e+00    7.04e-13   1.00e+00  -1.41e-12  -7.04e-13    15
402   1.00e+00    7.05e-13   1.00e+00  -1.41e-12  -7.05e-13    15
403   1.00e+00    7.07e-13   1.00e+00  -1.41e-12  -7.07e-13    15
404   1.00e+00    7.08e-13   1.00e+00  -1.42e-12  -7.08e-13    15
405   1.00e+00    7.09e-13   1.00e+00  -1.42e-12  -7.09e-13    15
406   1.00e+00    7.10e-13   1.00e+00  -1.42e-12  -7.10e-13    15
407   1.00e+00    7.11e-13   1.00e+00  -1.42e-12  -7.11e-13    15
408   1.00e+00    7.12e-13   1.00e+00  -1.42e-12  -7.12e-13    15
409   1.00e+00    7.13e-13   1.00e+00  -1.43e-12  -7.13e-13    15
410   1.00e+00    7.15e-13   1.00e+00  -1.43e-12  -7.15e-13    15
411   1.00e+00    7.16e-13   1.00e+00  -1.43e-12  -7.16e-13    15
412   1.00e+00    7.17e-13   1.00e+00  -1.43e-12  -7.17e-13    15
413   1.00e+00    7.18e-13   1.00e+00  -1.44e-12  -7.18e-13    15
414   1.00e+00    7.19e-13   1.00e+00  -1.44e-12  -7.19e-13    15
415   1.00e+00    7.20e-13   1.00e+00  -1.44e-12  -7.20e-13    15
416   1.00e+00    7.22e-13   1.00e+00  -1.44e-12  -7.22e-13    15
417   1.00e+00    7.23e-13   1.00e+00  -1.45e-12  -7.23e-13    15
418   1.00e+00    7.24e-13   1.00e+00  -1.45e-12  -7.24e-13    15
419   1.00e+00    7.25e-13   1.00e+00  -1.45e-12  -7.25e-13    15
420   1.00e+00    7.26e-13   1.00e+00  -1.45e-12  -7.26e-13    15
421   1.00e+00    7.27e-13   1.00e+00  -1.45e-12  -7.27e-13    15
422   1.00e+00    7.29e-13   1.00e+00  -1.46e-12  -7.29e-13    15
423   1.00e+00    7.30e-13   1.00e+00  -1.46e-12  -7.30e-13    15
424   1.00e+00    7.31e-13   1.00e+00  -1.46e-12  -7.31e-13    15
425   1.00e+00    7.32e-13   1.00e+00  -1.46e-12  -7.32e-13    15
426   1.00e+00    7.33e-13   1.00e+00  -1.47e-12  -7.33e-13    15
427   1.00e+00    7.35e-13   1.00e+00  -1.47e-12  -7.35e-13    15
428   1.00e+00    7.36e-13   1.00e+00  -1.47e-12  -7.36e-13    15
429   1.00e+00    7.37e-13   1.00e+00  -1.47e-12  -7.37e-13    15
430   1.00e+00    7.38e-13   1.00e+00  -1.48e-12  -7.38e-13    15
431   1.00e+00    7.39e-13   1.00e+00  -1.48e-12  -7.39e-13    15
432   1.00e+00    7.41e-13   1.00e+00  -1.48e-12  -7.40e-13    15
433   1.00e+00    7.42e-13   1.00e+00  -1.48e-12  -7.42e-13    15
434   1.00e+00    7.43e-13   1.00e+00  -1.49e-12  -7.43e-13    15
435   1.00e+00    7.44e-13   1.00e+00  -1.49e-12  -7.44e-13    15
436   1.00e+00    7.45e-13   1.00e+00  -1.49e-12  -7.45e-13    15
437   1.00e+00    7.47e-13   1.00e+00  -1.49e-12  -7.47e-13    15
438   1.00e+00    7.48e-13   1.00e+00  -1.50e-12  -7.48e-13    15
439   1.00e+00    7.49e-13   1.00e+00  -1.50e-12  -7.49e-13    15
440   1.00e+00    7.50e-13   1.00e+00  -1.50e-12  -7.50e-13    15
441   1.00e+00    7.51e-13   1.00e+00  -1.50e-12  -7.51e-13    15
442   1.00e+00    7.53e-13   1.00e+00  -1.51e-12  -7.53e-13    15
443   1.00e+00    7.54e-13   1.00e+00  -1.51e-12  -7.54e-13    15
444   1.00e+00    7.55e-13   1.00e+00  -1.51e-12  -7.55e-13    15
445   1.00e+00    7.56e-13   1.00e+00  -1.51e-12  -7.56e-13    15
446   1.00e+00    7.58e-13   1.00e+00  -1.52e-12  -7.57e-13    15
447   1.00e+00    7.59e-13   1.00e+00  -1.52e-12  -7.59e-13    15
448   1.00e+00    7.60e-13   1.00e+00  -1.52e-12  -7.60e-13    15
449   1.00e+00    7.61e-13   1.00e+00  -1.52e-12  -7.61e-13    15
450   1.00e+00    7.62e-13   1.00e+00  -1.52e-12  -7.62e-13    15
451   1.00e+00    7.64e-13   1.00e+00  -1.53e-12  -7.64e-13    15
452   1.00e+00    7.65e-13   1.00e+00  -1.53e-12  -7.65e-13    15
453   1.00e+00    7.66e-13   1.00e+00  -1.53e-12  -7.66e-13    15
454   1.00e+00    7.67e-13   1.00e+00  -1.53e-12  -7.67e-13    15
455   1.00e+00    7.69e-13   1.00e+00  -1.54e-12  -7.69e-13    15
456   1.00e+00    7.70e-13   1.00e+00  -1.54e-12  -7.70e-13    15
457   1.00e+00    7.71e-13   1.00e+00  -1.54e-12  -7.71e-13    15
458   1.00e+00    7.72e-13   1.00e+00  -1.54e-12  -7.72e-13    15
459   1.00e+00    7.74e-13   1.00e+00  -1.55e-12  -7.74e-13    15
460   1.00e+00    7.75e-13   1.00e+00  -1.55e-12  -7.75e-13    15
461   1.00e+00    7.76e-13   1.00e+00  -1.55e-12  -7.76e-13    15
462   1.00e+00    7.77e-13   1.00e+00  -1.55e-12  -7.77e-13    15
463   1.00e+00    7.79e-13   1.00e+00  -1.56e-12  -7.79e-13    15
464   1.00e+00    7.80e-13   1.00e+00  -1.56e-12  -7.80e-13    15
465   1.00e+00    7.81e-13   1.00e+00  -1.56e-12  -7.81e-13    15
466   1.00e+00    7.82e-13   1.00e+00  -1.56e-12  -7.82e-13    15
467   1.00e+00    7.84e-13   1.00e+00  -1.57e-12  -7.84e-13    15
468   1.00e+00    7.85e-13   1.00e+00  -1.57e-12  -7.85e-13    15
469   1.00e+00    7.86e-13   1.00e+00  -1.57e-12  -7.86e-13    15
470   1.00e+00    7.88e-13   1.00e+00  -1.58e-12  -7.88e-13    15
471   1.00e+00    7.89e-13   1.00e+00  -1.58e-12  -7.89e-13    15
472   1.00e+00    7.90e-13   1.00e+00  -1.58e-12  -7.90e-13    15
473   1.00e+00    7.91e-13   1.00e+00  -1.58e-12  -7.91e-13    15
474   1.00e+00    7.93e-13   1.00e+00  -1.59e-12  -7.93e-13    15
475   1.00e+00    7.94e-13   1.00e+00  -1.59e-12  -7.94e-13    15
476   1.00e+00    7.95e-13   1.00e+00  -1.59e-12  -7.95e-13    15
477   1.00e+00    7.97e-13   1.00e+00  -1.59e-12  -7.97e-13    15
478   1.00e+00    7.98e-13   1.00e+00  -1.60e-12  -7.98e-13    15
479   1.00e+00    7.99e-13   1.00e+00  -1.60e-12  -7.99e-13    15
480   1.00e+00    8.00e-13   1.00e+00  -1.60e-12  -8.00e-13    15
481   1.00e+00    8.02e-13   1.00e+00  -1.60e-12  -8.02e-13    15
482   1.00e+00    8.03e-13   1.00e+00  -1.61e-12  -8.03e-13    15
483   1.00e+00    8.04e-13   1.00e+00  -1.61e-12  -8.04e-13    15
484   1.00e+00    8.06e-13   1.00e+00  -1.61e-12  -8.05e-13    15
485   1.00e+00    8.07e-13   1.00e+00  -1.61e-12  -8.07e-13    15
486   1.00e+00    8.08e-13   1.00e+00  -1.62e-12  -8.08e-13    15
487   1.00e+00    8.10e-13   1.00e+00  -1.62e-12  -8.09e-13    15
488   1.00e+00    8.11e-13   1.00e+00  -1.62e-12  -8.11e-13    15
489   1.00e+00    8.12e-13   1.00e+00  -1.62e-12  -8.12e-13    15
490   1.00e+00    8.13e-13   1.00e+00  -1.63e-12  -8.13e-13    15
491   1.00e+00    8.15e-13   1.00e+00  -1.63e-12  -8.15e-13    15
492   1.00e+00    8.16e-13   1.00e+00  -1.63e-12  -8.16e-13    15
493   1.00e+00    8.17e-13   1.00e+00  -1.63e-12  -8.17e-13    15
494   1.00e+00    8.19e-13   1.00e+00  -1.64e-12  -8.19e-13    15
495   1.00e+00    8.20e-13   1.00e+00  -1.64e-12  -8.20e-13    15
496   1.00e+00    8.21e-13   1.00e+00  -1.64e-12  -8.21e-13    15
497   1.00e+00    8.23e-13   1.00e+00  -1.65e-12  -8.23e-13    15
498   1.00e+00    8.24e-13   1.00e+00  -1.65e-12  -8.24e-13    15
499   1.00e+00    8.25e-13   1.00e+00  -1.65e-12  -8.25e-13    15
500   1.00e+00    8.27e-13   1.00e+00  -1.65e-12  -8.27e-13    15
501   1.00e+00    8.28e-13   1.00e+00  -1.66e-12  -8.28e-13    15
502   1.00e+00    8.29e-13   1.00e+00  -1.66e-12  -8.29e-13    15
503   1.00e+00    8.31e-13   1.00e+00  -1.66e-12  -8.31e-13    15
504   1.00e+00    8.32e-13   1.00e+00  -1.66e-12  -8.32e-13    15
505   1.00e+00    8.33e-13   1.00e+00  -1.67e-12  -8.33e-13    15
506   1.00e+00    8.35e-13   1.00e+00  -1.67e-12  -8.35e-13    15
507   1.00e+00    8.36e-13   1.00e+00  -1.67e-12  -8.36e-13    15
508   1.00e+00    8.38e-13   1.00e+00  -1.67e-12  -8.37e-13    15
509   1.00e+00    8.39e-13   1.00e+00  -1.68e-12  -8.39e-13    15
510   1.00e+00    8.40e-13   1.00e+00  -1.68e-12  -8.40e-13    15
511   1.00e+00    8.42e-13   1.00e+00  -1.68e-12  -8.42e-13    15
512   1.00e+00    8.43e-13   1.00e+00  -1.69e-12  -8.43e-13    15
513   1.00e+00    8.44e-13   1.00e+00  -1.69e-12  -8.44e-13    15
514   1.00e+00    8.46e-13   1.00e+00  -1.69e-12  -8.46e-13    15
515   1.00e+00    8.47e-13   1.00e+00  -1.69e-12  -8.47e-13    15
516   1.00e+00    8.48e-13   1.00e+00  -1.70e-12  -8.48e-13    15
517   1.00e+00    8.50e-13   1.00e+00  -1.70e-12  -8.50e-13    15
518   1.00e+00    8.51e-13   1.00e+00  -1.70e-12  -8.51e-13    15
519   1.00e+00    8.53e-13   1.00e+00  -1.71e-12  -8.53e-13    15
520   1.00e+00    8.54e-13   1.00e+00  -1.71e-12  -8.54e-13    15
521   1.00e+00    8.55e-13   1.00e+00  -1.71e-12  -8.55e-13    15
522   1.00e+00    8.57e-13   1.00e+00  -1.71e-12  -8.57e-13    15
523   1.00e+00    8.58e-13   1.00e+00  -1.72e-12  -8.58e-13    15
524   1.00e+00    8.59e-13   1.00e+00  -1.72e-12  -8.59e-13    15
525   1.00e+00    8.61e-13   1.00e+00  -1.72e-12  -8.61e-13    15
526   1.00e+00    8.62e-13   1.00e+00  -1.72e-12  -8.62e-13    15
527   1.00e+00    8.64e-13   1.00e+00  -1.73e-12  -8.64e-13    15
528   1.00e+00    8.65e-13   1.00e+00  -1.73e-12  -8.65e-13    15
529   1.00e+00    8.66e-13   1.00e+00  -1.73e-12  -8.66e-13    15
530   1.00e+00    8.68e-13   1.00e+00  -1.74e-12  -8.68e-13    15
531   1.00e+00    8.69e-13   1.00e+00  -1.74e-12  -8.69e-13    15
532   1.00e+00    8.71e-13   1.00e+00  -1.74e-12  -8.71e-13    15
533   1.00e+00    8.72e-13   1.00e+00  -1.74e-12  -8.72e-13    15
534   1.00e+00    8.74e-13   1.00e+00  -1.75e-12  -8.74e-13    15
535   1.00e+00    8.75e-13   1.00e+00  -1.75e-12  -8.75e-13    15
536   1.00e+00    8.76e-13   1.00e+00  -1.75e-12  -8.76e-13    15
537   1.00e+00    8.78e-13   1.00e+00  -1.76e-12  -8.78e-13    15
538   1.00e+00    8.79e-13   1.00e+00  -1.76e-12  -8.79e-13    15
539   1.00e+00    8.81e-13   1.00e+00  -1.76e-12  -8.81e-13    15
540   1.00e+00    8.82e-13   1.00e+00  -1.76e-12  -8.82e-13    15
541   1.00e+00    8.83e-13   1.00e+00  -1.77e-12  -8.83e-13    15
542   1.00e+00    8.85e-13   1.00e+00  -1.77e-12  -8.85e-13    15
543   1.00e+00    8.86e-13   1.00e+00  -1.77e-12  -8.86e-13    15
544   1.00e+00    8.88e-13   1.00e+00  -1.78e-12  -8.88e-13    15
545   1.00e+00    8.89e-13   1.00e+00  -1.78e-12  -8.89e-13    15
546   1.00e+00    8.91e-13   1.00e+00  -1.78e-12  -8.91e-13    15
547   1.00e+00    8.92e-13   1.00e+00  -1.78e-12  -8.92e-13    15
548   1.00e+00    8.94e-13   1.00e+00  -1.79e-12  -8.93e-13    15
549   1.00e+00    8.95e-13   1.00e+00  -1.79e-12  -8.95e-13    15
550   1.00e+00    8.96e-13   1.00e+00  -1.79e-12  -8.96e-13    15
551   1.00e+00    8.98e-13   1.00e+00  -1.80e-12  -8.98e-13    15
552   1.00e+00    8.99e-13   1.00e+00  -1.80e-12  -8.99e-13    15
553   1.00e+00    9.01e-13   1.00e+00  -1.80e-12  -9.01e-13    15
554   1.00e+00    9.02e-13   1.00e+00  -1.80e-12  -9.02e-13    15
555   1.00e+00    9.04e-13   1.00e+00  -1.81e-12  -9.04e-13    15
556   1.00e+00    9.05e-13   1.00e+00  -1.81e-12  -9.05e-13    15
557   1.00e+00    9.07e-13   1.00e+00  -1.81e-12  -9.07e-13    15
558   1.00e+00    9.08e-13   1.00e+00  -1.82e-12  -9.08e-13    15
559   1.00e+00    9.10e-13   1.00e+00  -1.82e-12  -9.10e-13    15
560   1.00e+00    9.11e-13   1.00e+00  -1.82e-12  -9.11e-13    15
561   1.00e+00    9.13e-13   1.00e+00  -1.82e-12  -9.12e-13    15
562   1.00e+00    9.14e-13   1.00e+00  -1.83e-12  -9.14e-13    15
563   1.00e+00    9.15e-13   1.00e+00  -1.83e-12  -9.15e-13    15
564   1.00e+00    9.17e-13   1.00e+00  -1.83e-12  -9.17e-13    15
565   1.00e+00    9.18e-13   1.00e+00  -1.84e-12  -9.18e-13    15
566   1.00e+00    9.20e-13   1.00e+00  -1.84e-12  -9.20e-13    15
567   1.00e+00    9.21e-13   1.00e+00  -1.84e-12  -9.21e-13    15
568   1.00e+00    9.23e-13   1.00e+00  -1.85e-12  -9.23e-13    15
569   1.00e+00    9.24e-13   1.00e+00  -1.85e-12  -9.24e-13    15
570   1.00e+00    9.26e-13   1.00e+00  -1.85e-12  -9.26e-13    15
571   1.00e+00    9.27e-13   1.00e+00  -1.85e-12  -9.27e-13    15
572   1.00e+00    9.29e-13   1.00e+00  -1.86e-12  -9.29e-13    15
573   1.00e+00    9.30e-13   1.00e+00  -1.86e-12  -9.30e-13    15
574   1.00e+00    9.32e-13   1.00e+00  -1.86e-12  -9.32e-13    15
575   1.00e+00    9.33e-13   1.00e+00  -1.87e-12  -9.34e-13    15
576   1.00e+00    9.35e-13   1.00e+00  -1.87e-12  -9.35e-13    15
577   1.00e+00    9.36e-13   1.00e+00  -1.87e-12  -9.36e-13    15
578   1.00e+00    9.38e-13   1.00e+00  -1.88e-12  -9.38e-13    15
579   1.00e+00    9.40e-13   1.00e+00  -1.88e-12  -9.39e-13    15
580   1.00e+00    9.41e-13   1.00e+00  -1.88e-12  -9.41e-13    15
581   1.00e+00    9.43e-13   1.00e+00  -1.89e-12  -9.42e-13    15
582   1.00e+00    9.44e-13   1.00e+00  -1.89e-12  -9.44e-13    15
583   1.00e+00    9.46e-13   1.00e+00  -1.89e-12  -9.46e-13    15
584   1.00e+00    9.47e-13   1.00e+00  -1.89e-12  -9.47e-13    15
585   1.00e+00    9.49e-13   1.00e+00  -1.90e-12  -9.49e-13    15
586   1.00e+00    9.50e-13   1.00e+00  -1.90e-12  -9.50e-13    15
587   1.00e+00    9.52e-13   1.00e+00  -1.90e-12  -9.52e-13    15
588   1.00e+00    9.53e-13   1.00e+00  -1.91e-12  -9.53e-13    15
589   1.00e+00    9.55e-13   1.00e+00  -1.91e-12  -9.55e-13    15
590   1.00e+00    9.56e-13   1.00e+00  -1.91e-12  -9.56e-13    15
591   1.00e+00    9.58e-13   1.00e+00  -1.92e-12  -9.58e-13    15
592   1.00e+00    9.59e-13   1.00e+00  -1.92e-12  -9.59e-13    15
593   1.00e+00    9.61e-13   1.00e+00  -1.92e-12  -9.61e-13    15
594   1.00e+00    9.63e-13   1.00e+00  -1.93e-12  -9.63e-13    15
595   1.00e+00    9.64e-13   1.00e+00  -1.93e-12  -9.64e-13    15
596   1.00e+00    9.66e-13   1.00e+00  -1.93e-12  -9.66e-13    15
597   1.00e+00    9.67e-13   1.00e+00  -1.93e-12  -9.67e-13    15
598   1.00e+00    9.69e-13   1.00e+00  -1.94e-12  -9.69e-13    15
599   1.00e+00    9.70e-13   1.00e+00  -1.94e-12  -9.70e-13    15
600   1.00e+00    9.72e-13   1.00e+00  -1.94e-12  -9.72e-13    15
601   1.00e+00    9.74e-13   1.00e+00  -1.95e-12  -9.74e-13    15
602   1.00e+00    9.75e-13   1.00e+00  -1.95e-12  -9.75e-13    15
603   1.00e+00    9.77e-13   1.00e+00  -1.95e-12  -9.77e-13    15
604   1.00e+00    9.78e-13   1.00e+00  -1.96e-12  -9.78e-13    15
605   1.00e+00    9.80e-13   1.00e+00  -1.96e-12  -9.80e-13    15
606   1.00e+00    9.81e-13   1.00e+00  -1.96e-12  -9.81e-13    15
607   1.00e+00    9.83e-13   1.00e+00  -1.97e-12  -9.83e-13    15
608   1.00e+00    9.85e-13   1.00e+00  -1.97e-12  -9.85e-13    15
609   1.00e+00    9.86e-13   1.00e+00  -1.97e-12  -9.86e-13    15
610   1.00e+00    9.88e-13   1.00e+00  -1.98e-12  -9.88e-13    15
611   1.00e+00    9.89e-13   1.00e+00  -1.98e-12  -9.90e-13    15
612   1.00e+00    9.91e-13   1.00e+00  -1.98e-12  -9.91e-13    15
613   1.00e+00    9.93e-13   1.00e+00  -1.99e-12  -9.93e-13    15
614   1.00e+00    9.94e-13   1.00e+00  -1.99e-12  -9.94e-13    15
615   1.00e+00    9.96e-13   1.00e+00  -1.99e-12  -9.96e-13    15
616   1.00e+00    9.98e-13   1.00e+00  -1.99e-12  -9.97e-13    15
617   1.00e+00    9.99e-13   1.00e+00  -2.00e-12  -9.99e-13    15
618   1.00e+00    1.00e-12   1.00e+00  -2.00e-12  -1.00e-12    15
619   1.00e+00    1.00e-12   1.00e+00  -2.00e-12  -1.00e-12    15
620   1.00e+00    1.00e-12   1.00e+00  -2.01e-12  -1.00e-12    15
621   1.00e+00    1.01e-12   1.00e+00  -2.01e-12  -1.01e-12    15
622   1.00e+00    1.01e-12   1.00e+00  -2.01e-12  -1.01e-12    15
623   1.00e+00    1.01e-12   1.00e+00  -2.02e-12  -1.01e-12    15
624   1.00e+00    1.01e-12   1.00e+00  -2.02e-12  -1.01e-12    15
625   1.00e+00    1.01e-12   1.00e+00  -2.02e-12  -1.01e-12    15
626   1.00e+00    1.01e-12   1.00e+00  -2.03e-12  -1.01e-12    15
627   1.00e+00    1.02e-12   1.00e+00  -2.03e-12  -1.02e-12    15
628   1.00e+00    1.02e-12   1.00e+00  -2.03e-12  -1.02e-12    15
629   1.00e+00    1.02e-12   1.00e+00  -2.04e-12  -1.02e-12    15
630   1.00e+00    1.02e-12   1.00e+00  -2.04e-12  -1.02e-12    15
631   1.00e+00    1.02e-12   1.00e+00  -2.04e-12  -1.02e-12    15
632   1.00e+00    1.02e-12   1.00e+00  -2.05e-12  -1.02e-12    15
633   1.00e+00    1.03e-12   1.00e+00  -2.05e-12  -1.03e-12    15
634   1.00e+00    1.03e-12   1.00e+00  -2.05e-12  -1.03e-12    15
635   1.00e+00    1.03e-12   1.00e+00  -2.06e-12  -1.03e-12    15
636   1.00e+00    1.03e-12   1.00e+00  -2.06e-12  -1.03e-12    15
637   1.00e+00    1.03e-12   1.00e+00  -2.06e-12  -1.03e-12    15
638   1.00e+00    1.03e-12   1.00e+00  -2.07e-12  -1.03e-12    15
639   1.00e+00    1.04e-12   1.00e+00  -2.07e-12  -1.04e-12    15
640   1.00e+00    1.04e-12   1.00e+00  -2.07e-12  -1.04e-12    15
641   1.00e+00    1.04e-12   1.00e+00  -2.08e-12  -1.04e-12    15
642   1.00e+00    1.04e-12   1.00e+00  -2.08e-12  -1.04e-12    15
643   1.00e+00    1.04e-12   1.00e+00  -2.08e-12  -1.04e-12    15
644   1.00e+00    1.04e-12   1.00e+00  -2.09e-12  -1.04e-12    15
645   1.00e+00    1.05e-12   1.00e+00  -2.09e-12  -1.05e-12    15
646   1.00e+00    1.05e-12   1.00e+00  -2.09e-12  -1.05e-12    15
647   1.00e+00    1.05e-12   1.00e+00  -2.10e-12  -1.05e-12    15
648   1.00e+00    1.05e-12   1.00e+00  -2.10e-12  -1.05e-12    15
649   1.00e+00    1.05e-12   1.00e+00  -2.10e-12  -1.05e-12    15
650   1.00e+00    1.05e-12   1.00e+00  -2.11e-12  -1.05e-12    15
651   1.00e+00    1.06e-12   1.00e+00  -2.11e-12  -1.06e-12    15
652   1.00e+00    1.06e-12   1.00e+00  -2.11e-12  -1.06e-12    15
653   1.00e+00    1.06e-12   1.00e+00  -2.12e-12  -1.06e-12    15
654   1.00e+00    1.06e-12   1.00e+00  -2.12e-12  -1.06e-12    15
655   1.00e+00    1.06e-12   1.00e+00  -2.12e-12  -1.06e-12    15
656   1.00e+00    1.06e-12   1.00e+00  -2.13e-12  -1.06e-12    15
657   1.00e+00    1.07e-12   1.00e+00  -2.13e-12  -1.07e-12    15
658   1.00e+00    1.07e-12   1.00e+00  -2.14e-12  -1.07e-12    15
659   1.00e+00    1.07e-12   1.00e+00  -2.14e-12  -1.07e-12    15
660   1.00e+00    1.07e-12   1.00e+00  -2.14e-12  -1.07e-12    15
661   1.00e+00    1.07e-12   1.00e+00  -2.15e-12  -1.07e-12    15
662   1.00e+00    1.07e-12   1.00e+00  -2.15e-12  -1.07e-12    15
663   1.00e+00    1.08e-12   1.00e+00  -2.15e-12  -1.08e-12    15
664   1.00e+00    1.08e-12   1.00e+00  -2.16e-12  -1.08e-12    15
665   1.00e+00    1.08e-12   1.00e+00  -2.16e-12  -1.08e-12    15
666   1.00e+00    1.08e-12   1.00e+00  -2.16e-12  -1.08e-12    15
667   1.00e+00    1.08e-12   1.00e+00  -2.17e-12  -1.08e-12    15
668   1.00e+00    1.09e-12   1.00e+00  -2.17e-12  -1.09e-12    15
669   1.00e+00    1.09e-12   1.00e+00  -2.17e-12  -1.09e-12    15
670   1.00e+00    1.09e-12   1.00e+00  -2.18e-12  -1.09e-12    15
